MISS! ; PA: 8100 ; Accessed Data: 0
HIT! ; PA: 59336 ; Accessed Data: 00101111001110101011101111001001
MISS! ; PA: 65262 ; Accessed Data: 0
MISS! ; PA: 13011 ; Accessed Data: 0
MISS! ; PA: 2887 ; Accessed Data: 0
MISS! ; PA: 11489 ; Accessed Data: 0
MISS! ; PA: 33608 ; Accessed Data: 0
MISS! ; PA: 14672 ; Accessed Data: 0
MISS! ; PA: 17181 ; Accessed Data: 0
MISS! ; PA: 17035 ; Accessed Data: 0
MISS! ; PA: 32694 ; Accessed Data: 0
MISS! ; PA: 63385 ; Accessed Data: 0
MISS! ; PA: 9775 ; Accessed Data: 0
MISS! ; PA: 32634 ; Accessed Data: 0
MISS! ; PA: 28967 ; Accessed Data: 0
MISS! ; PA: 37621 ; Accessed Data: 0
MISS! ; PA: 55393 ; Accessed Data: 0
MISS! ; PA: 41118 ; Accessed Data: 0
MISS! ; PA: 7482 ; Accessed Data: 0
MISS! ; PA: 17569 ; Accessed Data: 0
MISS! ; PA: 53971 ; Accessed Data: 0
MISS! ; PA: 43702 ; Accessed Data: 0
MISS! ; PA: 8934 ; Accessed Data: 0
MISS! ; PA: 60034 ; Accessed Data: 0
MISS! ; PA: 23217 ; Accessed Data: 0
MISS! ; PA: 32056 ; Accessed Data: 0
MISS! ; PA: 50493 ; Accessed Data: 0
MISS! ; PA: 3025 ; Accessed Data: 0
MISS! ; PA: 64714 ; Accessed Data: 0
MISS! ; PA: 38619 ; Accessed Data: 0
MISS! ; PA: 3868 ; Accessed Data: 0
MISS! ; PA: 8716 ; Accessed Data: 0
MISS! ; PA: 63676 ; Accessed Data: 0
MISS! ; PA: 52354 ; Accessed Data: 0
HIT! ; PA: 64516 ; Accessed Data: 00011001001000100011000101110000
MISS! ; PA: 26779 ; Accessed Data: 0
MISS! ; PA: 46870 ; Accessed Data: 0
MISS! ; PA: 40714 ; Accessed Data: 0
MISS! ; PA: 27584 ; Accessed Data: 0
MISS! ; PA: 50471 ; Accessed Data: 0
MISS! ; PA: 64264 ; Accessed Data: 0
MISS! ; PA: 23800 ; Accessed Data: 0
MISS! ; PA: 31253 ; Accessed Data: 0
MISS! ; PA: 38531 ; Accessed Data: 0
MISS! ; PA: 60904 ; Accessed Data: 0
MISS! ; PA: 32127 ; Accessed Data: 0
MISS! ; PA: 34496 ; Accessed Data: 0
MISS! ; PA: 63740 ; Accessed Data: 0
MISS! ; PA: 3815 ; Accessed Data: 0
HIT! ; PA: 59788 ; Accessed Data: 00111100100011101110111110111001
MISS! ; PA: 6310 ; Accessed Data: 0
MISS! ; PA: 34744 ; Accessed Data: 0
MISS! ; PA: 11474 ; Accessed Data: 0
MISS! ; PA: 7578 ; Accessed Data: 0
MISS! ; PA: 40922 ; Accessed Data: 0
MISS! ; PA: 28119 ; Accessed Data: 0
MISS! ; PA: 20846 ; Accessed Data: 0
MISS! ; PA: 12222 ; Accessed Data: 0
MISS! ; PA: 1964 ; Accessed Data: 0
MISS! ; PA: 39451 ; Accessed Data: 0
MISS! ; PA: 19142 ; Accessed Data: 0
MISS! ; PA: 29754 ; Accessed Data: 0
MISS! ; PA: 64751 ; Accessed Data: 0
MISS! ; PA: 25773 ; Accessed Data: 0
HIT! ; PA: 45505 ; Accessed Data: 00100011001111011000000100001000
MISS! ; PA: 7222 ; Accessed Data: 0
MISS! ; PA: 38458 ; Accessed Data: 0
MISS! ; PA: 38541 ; Accessed Data: 0
HIT! ; PA: 62123 ; Accessed Data: 00010011101011001000110001011001
MISS! ; PA: 7366 ; Accessed Data: 0
MISS! ; PA: 65473 ; Accessed Data: 0
MISS! ; PA: 43853 ; Accessed Data: 0
MISS! ; PA: 41687 ; Accessed Data: 0
MISS! ; PA: 3585 ; Accessed Data: 0
MISS! ; PA: 62767 ; Accessed Data: 0
MISS! ; PA: 7309 ; Accessed Data: 0
MISS! ; PA: 61387 ; Accessed Data: 0
MISS! ; PA: 34931 ; Accessed Data: 0
MISS! ; PA: 5388 ; Accessed Data: 0
MISS! ; PA: 13566 ; Accessed Data: 0
MISS! ; PA: 54075 ; Accessed Data: 0
MISS! ; PA: 7449 ; Accessed Data: 0
MISS! ; PA: 11267 ; Accessed Data: 0
MISS! ; PA: 64186 ; Accessed Data: 0
MISS! ; PA: 53152 ; Accessed Data: 0
MISS! ; PA: 48152 ; Accessed Data: 0
MISS! ; PA: 18463 ; Accessed Data: 0
MISS! ; PA: 25304 ; Accessed Data: 0
MISS! ; PA: 47948 ; Accessed Data: 0
MISS! ; PA: 2545 ; Accessed Data: 0
MISS! ; PA: 2983 ; Accessed Data: 0
MISS! ; PA: 33207 ; Accessed Data: 0
MISS! ; PA: 53481 ; Accessed Data: 0
MISS! ; PA: 37802 ; Accessed Data: 0
MISS! ; PA: 44295 ; Accessed Data: 0
MISS! ; PA: 54144 ; Accessed Data: 0
MISS! ; PA: 57911 ; Accessed Data: 0
HIT! ; PA: 813 ; Accessed Data: 01101010011001110110001010111110
MISS! ; PA: 34485 ; Accessed Data: 0
MISS! ; PA: 425 ; Accessed Data: 0
MISS! ; PA: 27294 ; Accessed Data: 0
MISS! ; PA: 57434 ; Accessed Data: 0
MISS! ; PA: 17665 ; Accessed Data: 0
MISS! ; PA: 49895 ; Accessed Data: 0
MISS! ; PA: 28997 ; Accessed Data: 0
MISS! ; PA: 15371 ; Accessed Data: 0
MISS! ; PA: 8262 ; Accessed Data: 0
MISS! ; PA: 56349 ; Accessed Data: 0
MISS! ; PA: 31244 ; Accessed Data: 0
MISS! ; PA: 19935 ; Accessed Data: 0
MISS! ; PA: 6876 ; Accessed Data: 0
MISS! ; PA: 54700 ; Accessed Data: 0
MISS! ; PA: 58014 ; Accessed Data: 0
MISS! ; PA: 53224 ; Accessed Data: 0
MISS! ; PA: 64989 ; Accessed Data: 0
MISS! ; PA: 50240 ; Accessed Data: 0
HIT! ; PA: 19784 ; Accessed Data: 10011011000111011010011010001010
MISS! ; PA: 34084 ; Accessed Data: 0
HIT! ; PA: 21559 ; Accessed Data: 00001100010101100011100111101101
MISS! ; PA: 62554 ; Accessed Data: 0
MISS! ; PA: 40519 ; Accessed Data: 0
MISS! ; PA: 60996 ; Accessed Data: 0
MISS! ; PA: 62966 ; Accessed Data: 0
MISS! ; PA: 14241 ; Accessed Data: 0
MISS! ; PA: 22317 ; Accessed Data: 0
MISS! ; PA: 40023 ; Accessed Data: 0
MISS! ; PA: 26736 ; Accessed Data: 0
MISS! ; PA: 16615 ; Accessed Data: 0
MISS! ; PA: 14499 ; Accessed Data: 0
MISS! ; PA: 40093 ; Accessed Data: 0
HIT! ; PA: 63318 ; Accessed Data: 10000100000110110001011001101001
MISS! ; PA: 24276 ; Accessed Data: 0
MISS! ; PA: 24039 ; Accessed Data: 0
MISS! ; PA: 31851 ; Accessed Data: 0
MISS! ; PA: 11897 ; Accessed Data: 0
MISS! ; PA: 30949 ; Accessed Data: 0
MISS! ; PA: 22422 ; Accessed Data: 0
MISS! ; PA: 16981 ; Accessed Data: 0
MISS! ; PA: 49549 ; Accessed Data: 0
MISS! ; PA: 23272 ; Accessed Data: 0
MISS! ; PA: 25631 ; Accessed Data: 0
MISS! ; PA: 30942 ; Accessed Data: 0
MISS! ; PA: 25675 ; Accessed Data: 0
MISS! ; PA: 25295 ; Accessed Data: 0
HIT! ; PA: 35076 ; Accessed Data: 10011010011011001000110001000001
MISS! ; PA: 28053 ; Accessed Data: 0
MISS! ; PA: 13111 ; Accessed Data: 0
MISS! ; PA: 28631 ; Accessed Data: 0
MISS! ; PA: 18961 ; Accessed Data: 0
MISS! ; PA: 43513 ; Accessed Data: 0
MISS! ; PA: 27788 ; Accessed Data: 0
MISS! ; PA: 44388 ; Accessed Data: 0
MISS! ; PA: 36013 ; Accessed Data: 0
MISS! ; PA: 21183 ; Accessed Data: 0
MISS! ; PA: 49935 ; Accessed Data: 0
MISS! ; PA: 41276 ; Accessed Data: 0
MISS! ; PA: 26005 ; Accessed Data: 0
MISS! ; PA: 61161 ; Accessed Data: 0
MISS! ; PA: 3979 ; Accessed Data: 0
MISS! ; PA: 5397 ; Accessed Data: 0
MISS! ; PA: 1523 ; Accessed Data: 0
MISS! ; PA: 12044 ; Accessed Data: 0
MISS! ; PA: 36945 ; Accessed Data: 0
MISS! ; PA: 42342 ; Accessed Data: 0
MISS! ; PA: 6738 ; Accessed Data: 0
MISS! ; PA: 15330 ; Accessed Data: 0
MISS! ; PA: 42482 ; Accessed Data: 0
MISS! ; PA: 42943 ; Accessed Data: 0
MISS! ; PA: 57196 ; Accessed Data: 0
MISS! ; PA: 16593 ; Accessed Data: 0
MISS! ; PA: 25193 ; Accessed Data: 0
MISS! ; PA: 62040 ; Accessed Data: 0
MISS! ; PA: 64338 ; Accessed Data: 0
MISS! ; PA: 62745 ; Accessed Data: 0
MISS! ; PA: 51366 ; Accessed Data: 0
MISS! ; PA: 17084 ; Accessed Data: 0
MISS! ; PA: 5301 ; Accessed Data: 0
MISS! ; PA: 58722 ; Accessed Data: 0
MISS! ; PA: 56416 ; Accessed Data: 0
MISS! ; PA: 1507 ; Accessed Data: 0
MISS! ; PA: 44759 ; Accessed Data: 0
MISS! ; PA: 28490 ; Accessed Data: 0
MISS! ; PA: 18654 ; Accessed Data: 0
HIT! ; PA: 65 ; Accessed Data: 01010100001011101011001011100100
MISS! ; PA: 63688 ; Accessed Data: 0
MISS! ; PA: 30457 ; Accessed Data: 0
MISS! ; PA: 62479 ; Accessed Data: 0
MISS! ; PA: 41412 ; Accessed Data: 0
MISS! ; PA: 62434 ; Accessed Data: 0
MISS! ; PA: 39197 ; Accessed Data: 0
MISS! ; PA: 55611 ; Accessed Data: 0
MISS! ; PA: 36786 ; Accessed Data: 0
MISS! ; PA: 13957 ; Accessed Data: 0
MISS! ; PA: 9445 ; Accessed Data: 0
MISS! ; PA: 3254 ; Accessed Data: 0
MISS! ; PA: 28892 ; Accessed Data: 0
MISS! ; PA: 6698 ; Accessed Data: 0
HIT! ; PA: 36379 ; Accessed Data: 01100001101001010000000011001100
MISS! ; PA: 50672 ; Accessed Data: 0
MISS! ; PA: 33358 ; Accessed Data: 0
MISS! ; PA: 14874 ; Accessed Data: 0
MISS! ; PA: 34325 ; Accessed Data: 0
MISS! ; PA: 35580 ; Accessed Data: 0
MISS! ; PA: 43954 ; Accessed Data: 0
MISS! ; PA: 31136 ; Accessed Data: 0
MISS! ; PA: 28986 ; Accessed Data: 0
MISS! ; PA: 2304 ; Accessed Data: 0
MISS! ; PA: 47695 ; Accessed Data: 0
MISS! ; PA: 17010 ; Accessed Data: 0
MISS! ; PA: 3136 ; Accessed Data: 0
MISS! ; PA: 27658 ; Accessed Data: 0
MISS! ; PA: 3462 ; Accessed Data: 0
MISS! ; PA: 58954 ; Accessed Data: 0
MISS! ; PA: 42576 ; Accessed Data: 0
MISS! ; PA: 10601 ; Accessed Data: 0
MISS! ; PA: 13999 ; Accessed Data: 0
MISS! ; PA: 12960 ; Accessed Data: 0
MISS! ; PA: 31743 ; Accessed Data: 0
MISS! ; PA: 35943 ; Accessed Data: 0
MISS! ; PA: 18616 ; Accessed Data: 0
MISS! ; PA: 45971 ; Accessed Data: 0
MISS! ; PA: 20161 ; Accessed Data: 0
MISS! ; PA: 33093 ; Accessed Data: 0
MISS! ; PA: 5322 ; Accessed Data: 0
MISS! ; PA: 23486 ; Accessed Data: 0
MISS! ; PA: 6893 ; Accessed Data: 0
MISS! ; PA: 49135 ; Accessed Data: 0
MISS! ; PA: 45900 ; Accessed Data: 0
MISS! ; PA: 34590 ; Accessed Data: 0
MISS! ; PA: 31520 ; Accessed Data: 0
MISS! ; PA: 1303 ; Accessed Data: 0
MISS! ; PA: 22078 ; Accessed Data: 0
MISS! ; PA: 29897 ; Accessed Data: 0
MISS! ; PA: 45438 ; Accessed Data: 0
MISS! ; PA: 31485 ; Accessed Data: 0
MISS! ; PA: 12670 ; Accessed Data: 0
MISS! ; PA: 37068 ; Accessed Data: 0
MISS! ; PA: 47058 ; Accessed Data: 0
MISS! ; PA: 44701 ; Accessed Data: 0
MISS! ; PA: 14591 ; Accessed Data: 0
MISS! ; PA: 49606 ; Accessed Data: 0
MISS! ; PA: 40928 ; Accessed Data: 0
MISS! ; PA: 33053 ; Accessed Data: 0
MISS! ; PA: 31187 ; Accessed Data: 0
MISS! ; PA: 23463 ; Accessed Data: 0
MISS! ; PA: 13011 ; Accessed Data: 0
MISS! ; PA: 59677 ; Accessed Data: 0
MISS! ; PA: 62930 ; Accessed Data: 0
MISS! ; PA: 19185 ; Accessed Data: 0
MISS! ; PA: 59915 ; Accessed Data: 0
MISS! ; PA: 5885 ; Accessed Data: 0
MISS! ; PA: 34094 ; Accessed Data: 0
MISS! ; PA: 25763 ; Accessed Data: 0
HIT! ; PA: 42888 ; Accessed Data: 01001111011001001010001010001010
MISS! ; PA: 38825 ; Accessed Data: 0
MISS! ; PA: 13733 ; Accessed Data: 0
MISS! ; PA: 19838 ; Accessed Data: 0
MISS! ; PA: 32407 ; Accessed Data: 0
MISS! ; PA: 13821 ; Accessed Data: 0
MISS! ; PA: 52194 ; Accessed Data: 0
MISS! ; PA: 23932 ; Accessed Data: 0
MISS! ; PA: 1444 ; Accessed Data: 0
MISS! ; PA: 54870 ; Accessed Data: 0
MISS! ; PA: 61054 ; Accessed Data: 0
MISS! ; PA: 30037 ; Accessed Data: 0
MISS! ; PA: 5900 ; Accessed Data: 0
MISS! ; PA: 56192 ; Accessed Data: 0
MISS! ; PA: 23966 ; Accessed Data: 0
MISS! ; PA: 12741 ; Accessed Data: 0
MISS! ; PA: 24607 ; Accessed Data: 0
MISS! ; PA: 1406 ; Accessed Data: 0
MISS! ; PA: 52831 ; Accessed Data: 0
MISS! ; PA: 38327 ; Accessed Data: 0
MISS! ; PA: 11313 ; Accessed Data: 0
MISS! ; PA: 56802 ; Accessed Data: 0
MISS! ; PA: 56227 ; Accessed Data: 0
MISS! ; PA: 30518 ; Accessed Data: 0
MISS! ; PA: 10635 ; Accessed Data: 0
MISS! ; PA: 20875 ; Accessed Data: 0
MISS! ; PA: 7346 ; Accessed Data: 0
MISS! ; PA: 2811 ; Accessed Data: 0
MISS! ; PA: 64359 ; Accessed Data: 0
MISS! ; PA: 57912 ; Accessed Data: 0
MISS! ; PA: 63619 ; Accessed Data: 0
MISS! ; PA: 37264 ; Accessed Data: 0
MISS! ; PA: 4186 ; Accessed Data: 0
MISS! ; PA: 16643 ; Accessed Data: 0
MISS! ; PA: 33914 ; Accessed Data: 0
MISS! ; PA: 12423 ; Accessed Data: 0
HIT! ; PA: 31080 ; Accessed Data: 01101100001110011100000111101010
MISS! ; PA: 10697 ; Accessed Data: 0
MISS! ; PA: 11080 ; Accessed Data: 0
MISS! ; PA: 16600 ; Accessed Data: 0
MISS! ; PA: 45894 ; Accessed Data: 0
MISS! ; PA: 31992 ; Accessed Data: 0
MISS! ; PA: 48011 ; Accessed Data: 0
MISS! ; PA: 44931 ; Accessed Data: 0
MISS! ; PA: 14579 ; Accessed Data: 0
HIT! ; PA: 9335 ; Accessed Data: 01110111011100001110101000100000
MISS! ; PA: 37781 ; Accessed Data: 0
MISS! ; PA: 50621 ; Accessed Data: 0
MISS! ; PA: 49518 ; Accessed Data: 0
MISS! ; PA: 47454 ; Accessed Data: 0
MISS! ; PA: 21266 ; Accessed Data: 0
MISS! ; PA: 25177 ; Accessed Data: 0
MISS! ; PA: 9524 ; Accessed Data: 0
MISS! ; PA: 14333 ; Accessed Data: 0
MISS! ; PA: 62109 ; Accessed Data: 0
MISS! ; PA: 17855 ; Accessed Data: 0
MISS! ; PA: 5831 ; Accessed Data: 0
MISS! ; PA: 6321 ; Accessed Data: 0
MISS! ; PA: 36699 ; Accessed Data: 0
MISS! ; PA: 10146 ; Accessed Data: 0
MISS! ; PA: 22389 ; Accessed Data: 0
MISS! ; PA: 17482 ; Accessed Data: 0
MISS! ; PA: 31198 ; Accessed Data: 0
MISS! ; PA: 52489 ; Accessed Data: 0
MISS! ; PA: 57436 ; Accessed Data: 0
MISS! ; PA: 61838 ; Accessed Data: 0
MISS! ; PA: 362 ; Accessed Data: 0
MISS! ; PA: 21679 ; Accessed Data: 0
MISS! ; PA: 44841 ; Accessed Data: 0
MISS! ; PA: 53944 ; Accessed Data: 0
MISS! ; PA: 21106 ; Accessed Data: 0
MISS! ; PA: 22656 ; Accessed Data: 0
MISS! ; PA: 15682 ; Accessed Data: 0
MISS! ; PA: 40043 ; Accessed Data: 0
MISS! ; PA: 9952 ; Accessed Data: 0
MISS! ; PA: 2311 ; Accessed Data: 0
MISS! ; PA: 15849 ; Accessed Data: 0
MISS! ; PA: 36735 ; Accessed Data: 0
MISS! ; PA: 54410 ; Accessed Data: 0
MISS! ; PA: 33714 ; Accessed Data: 0
MISS! ; PA: 6566 ; Accessed Data: 0
MISS! ; PA: 58634 ; Accessed Data: 0
MISS! ; PA: 46785 ; Accessed Data: 0
MISS! ; PA: 24678 ; Accessed Data: 0
MISS! ; PA: 18659 ; Accessed Data: 0
MISS! ; PA: 40115 ; Accessed Data: 0
MISS! ; PA: 53636 ; Accessed Data: 0
MISS! ; PA: 14055 ; Accessed Data: 0
MISS! ; PA: 14226 ; Accessed Data: 0
MISS! ; PA: 28801 ; Accessed Data: 0
MISS! ; PA: 34212 ; Accessed Data: 0
MISS! ; PA: 50218 ; Accessed Data: 0
MISS! ; PA: 7868 ; Accessed Data: 0
MISS! ; PA: 47101 ; Accessed Data: 0
MISS! ; PA: 24898 ; Accessed Data: 0
MISS! ; PA: 1371 ; Accessed Data: 0
MISS! ; PA: 22874 ; Accessed Data: 0
MISS! ; PA: 55434 ; Accessed Data: 0
MISS! ; PA: 4744 ; Accessed Data: 0
MISS! ; PA: 8848 ; Accessed Data: 0
MISS! ; PA: 35442 ; Accessed Data: 0
MISS! ; PA: 59206 ; Accessed Data: 0
MISS! ; PA: 53509 ; Accessed Data: 0
MISS! ; PA: 1142 ; Accessed Data: 0
MISS! ; PA: 20370 ; Accessed Data: 0
MISS! ; PA: 8305 ; Accessed Data: 0
MISS! ; PA: 15561 ; Accessed Data: 0
MISS! ; PA: 18263 ; Accessed Data: 0
MISS! ; PA: 43891 ; Accessed Data: 0
MISS! ; PA: 1131 ; Accessed Data: 0
MISS! ; PA: 33274 ; Accessed Data: 0
MISS! ; PA: 48798 ; Accessed Data: 0
MISS! ; PA: 57562 ; Accessed Data: 0
MISS! ; PA: 5810 ; Accessed Data: 0
MISS! ; PA: 31487 ; Accessed Data: 0
MISS! ; PA: 25740 ; Accessed Data: 0
MISS! ; PA: 40660 ; Accessed Data: 0
MISS! ; PA: 38916 ; Accessed Data: 0
MISS! ; PA: 41757 ; Accessed Data: 0
MISS! ; PA: 51129 ; Accessed Data: 0
MISS! ; PA: 41483 ; Accessed Data: 0
MISS! ; PA: 12021 ; Accessed Data: 0
MISS! ; PA: 19876 ; Accessed Data: 0
MISS! ; PA: 41130 ; Accessed Data: 0
MISS! ; PA: 34019 ; Accessed Data: 0
MISS! ; PA: 50927 ; Accessed Data: 0
MISS! ; PA: 40811 ; Accessed Data: 0
MISS! ; PA: 4504 ; Accessed Data: 0
MISS! ; PA: 47749 ; Accessed Data: 0
MISS! ; PA: 59391 ; Accessed Data: 0
MISS! ; PA: 5410 ; Accessed Data: 0
MISS! ; PA: 8612 ; Accessed Data: 0
MISS! ; PA: 60420 ; Accessed Data: 0
MISS! ; PA: 55541 ; Accessed Data: 0
MISS! ; PA: 3070 ; Accessed Data: 0
MISS! ; PA: 43348 ; Accessed Data: 0
MISS! ; PA: 8321 ; Accessed Data: 0
MISS! ; PA: 35811 ; Accessed Data: 0
MISS! ; PA: 37912 ; Accessed Data: 0
MISS! ; PA: 31135 ; Accessed Data: 0
MISS! ; PA: 44159 ; Accessed Data: 0
HIT! ; PA: 7241 ; Accessed Data: 00001011010010100001000000100101
MISS! ; PA: 5682 ; Accessed Data: 0
MISS! ; PA: 307 ; Accessed Data: 0
HIT! ; PA: 62722 ; Accessed Data: 00011100000110100011010110111001
MISS! ; PA: 36751 ; Accessed Data: 0
MISS! ; PA: 30055 ; Accessed Data: 0
MISS! ; PA: 17639 ; Accessed Data: 0
MISS! ; PA: 49018 ; Accessed Data: 0
MISS! ; PA: 24528 ; Accessed Data: 0
HIT! ; PA: 16933 ; Accessed Data: 00000000111001010010000000111100
HIT! ; PA: 31078 ; Accessed Data: 01110101001000100110001100110000
MISS! ; PA: 51595 ; Accessed Data: 0
MISS! ; PA: 24925 ; Accessed Data: 0
MISS! ; PA: 18245 ; Accessed Data: 0
MISS! ; PA: 31814 ; Accessed Data: 0
HIT! ; PA: 16104 ; Accessed Data: 11011101011100111000010100110110
MISS! ; PA: 44435 ; Accessed Data: 0
MISS! ; PA: 8183 ; Accessed Data: 0
MISS! ; PA: 7873 ; Accessed Data: 0
MISS! ; PA: 38790 ; Accessed Data: 0
MISS! ; PA: 23531 ; Accessed Data: 0
MISS! ; PA: 43739 ; Accessed Data: 0
MISS! ; PA: 57881 ; Accessed Data: 0
MISS! ; PA: 30176 ; Accessed Data: 0
HIT! ; PA: 21873 ; Accessed Data: 11110110100011101001001111001011
MISS! ; PA: 3327 ; Accessed Data: 0
MISS! ; PA: 27899 ; Accessed Data: 0
MISS! ; PA: 19115 ; Accessed Data: 0
HIT! ; PA: 22131 ; Accessed Data: 01001100010111111110100000111001
MISS! ; PA: 9990 ; Accessed Data: 0
HIT! ; PA: 5294 ; Accessed Data: 11100100011000011001100000111001
MISS! ; PA: 6898 ; Accessed Data: 0
MISS! ; PA: 32245 ; Accessed Data: 0
MISS! ; PA: 25240 ; Accessed Data: 0
MISS! ; PA: 22794 ; Accessed Data: 0
MISS! ; PA: 16432 ; Accessed Data: 0
MISS! ; PA: 36228 ; Accessed Data: 0
MISS! ; PA: 49776 ; Accessed Data: 0
MISS! ; PA: 1397 ; Accessed Data: 0
MISS! ; PA: 1718 ; Accessed Data: 0
MISS! ; PA: 62897 ; Accessed Data: 0
MISS! ; PA: 11637 ; Accessed Data: 0
MISS! ; PA: 8964 ; Accessed Data: 0
MISS! ; PA: 2885 ; Accessed Data: 0
MISS! ; PA: 2569 ; Accessed Data: 0
MISS! ; PA: 51591 ; Accessed Data: 0
MISS! ; PA: 25171 ; Accessed Data: 0
MISS! ; PA: 25283 ; Accessed Data: 0
MISS! ; PA: 46499 ; Accessed Data: 0
MISS! ; PA: 62432 ; Accessed Data: 0
MISS! ; PA: 64333 ; Accessed Data: 0
MISS! ; PA: 36859 ; Accessed Data: 0
MISS! ; PA: 29318 ; Accessed Data: 0
MISS! ; PA: 65089 ; Accessed Data: 0
MISS! ; PA: 3285 ; Accessed Data: 0
MISS! ; PA: 19530 ; Accessed Data: 0
MISS! ; PA: 20938 ; Accessed Data: 0
MISS! ; PA: 45370 ; Accessed Data: 0
MISS! ; PA: 49419 ; Accessed Data: 0
MISS! ; PA: 18847 ; Accessed Data: 0
MISS! ; PA: 53748 ; Accessed Data: 0
MISS! ; PA: 25626 ; Accessed Data: 0
MISS! ; PA: 35411 ; Accessed Data: 0
HIT! ; PA: 45515 ; Accessed Data: 01010010110111101110010010111101
MISS! ; PA: 31494 ; Accessed Data: 0
MISS! ; PA: 22615 ; Accessed Data: 0
MISS! ; PA: 61257 ; Accessed Data: 0
MISS! ; PA: 53150 ; Accessed Data: 0
MISS! ; PA: 44968 ; Accessed Data: 0
MISS! ; PA: 20709 ; Accessed Data: 0
MISS! ; PA: 50199 ; Accessed Data: 0
MISS! ; PA: 9631 ; Accessed Data: 0
MISS! ; PA: 28364 ; Accessed Data: 0
MISS! ; PA: 5669 ; Accessed Data: 0
